ticker,direction,entry_time,exit_time,entry,exit,pnl,result,exit_reason
HCLTECH_NS_1h.csv,SHORT,2025-04-08 10:15:00+05:30,2025-04-08 11:15:00+05:30,1378.0274221235743,1387.6825757375123,-1115.5728702947847,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,LONG,2025-04-16 10:15:00+05:30,2025-04-16 15:15:00+05:30,1416.5186666378775,1430.9841011962892,1297.2758431385478,WIN,TIME EXIT
HCLTECH_NS_1h.csv,SHORT,2025-04-17 11:15:00+05:30,2025-04-17 12:15:00+05:30,1412.080125263169,1421.9738692523815,-1122.29297361787,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,LONG,2025-04-30 11:15:00+05:30,2025-04-30 15:15:00+05:30,1568.6566300314355,1557.6862247937245,-1107.9066971530938,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,LONG,2025-05-02 10:15:00+05:30,2025-05-02 15:15:00+05:30,1571.7849154415676,1575.7117500000002,329.3069676448446,WIN,TIME EXIT
HCLTECH_NS_1h.csv,LONG,2025-05-05 10:15:00+05:30,2025-05-05 14:15:00+05:30,1577.196859210802,1566.1667278525829,-1091.582125009457,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,SHORT,2025-05-06 10:15:00+05:30,2025-05-06 14:15:00+05:30,1571.3483077069789,1582.3579647343645,-1089.6755177678788,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,LONG,2025-05-08 11:15:00+05:30,2025-05-08 15:15:00+05:30,1575.341393962273,1572.2135,348.4254948764666,WIN,TIME EXIT
HCLTECH_NS_1h.csv,LONG,2025-05-14 10:15:00+05:30,2025-05-14 15:15:00+05:30,1630.1156804040731,1636.8811011962891,571.9293875864337,WIN,TIME EXIT
HCLTECH_NS_1h.csv,SHORT,2025-05-27 10:15:00+05:30,2025-05-27 11:15:00+05:30,1663.7201043174339,1675.3769646381288,-1081.1882822881687,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,SHORT,2025-05-28 10:15:00+05:30,2025-05-28 15:15:00+05:30,1654.7809443074054,1658.128698852539,-341.6394908718295,LOSS,TIME EXIT
HCLTECH_NS_1h.csv,SHORT,2025-06-03 10:15:00+05:30,2025-06-03 15:15:00+05:30,1632.019681939407,1631.3152499999999,19.728415234146766,WIN,TIME EXIT
HCLTECH_NS_1h.csv,LONG,2025-06-24 10:15:00+05:30,2025-06-24 13:15:00+05:30,1716.3390520979365,1704.3358293617755,-1063.8956462110768,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,SHORT,2025-06-30 10:15:00+05:30,2025-06-30 15:15:00+05:30,1721.6974997620198,1733.7605788924182,-1056.9395441691368,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,LONG,2025-09-01 10:15:00+05:30,2025-09-01 15:15:00+05:30,1461.2574578823287,1468.2655,643.1908770567841,WIN,TIME EXIT
HCLTECH_NS_1h.csv,LONG,2025-09-24 10:15:00+05:30,2025-09-24 15:15:00+05:30,1436.553729398437,1441.5788988037111,458.9129932803935,WIN,TIME EXIT
HCLTECH_NS_1h.csv,SHORT,2025-10-13 10:15:00+05:30,2025-10-13 14:15:00+05:30,1486.3896037904813,1496.803997382622,-1053.825928131295,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,SHORT,2025-10-15 10:15:00+05:30,2025-10-15 15:15:00+05:30,1496.154249055194,1496.8480255737304,-110.19498104087367,LOSS,TIME EXIT
HCLTECH_NS_1h.csv,SHORT,2025-10-30 10:15:00+05:30,2025-10-30 15:15:00+05:30,1545.118585964463,1550.574948852539,-545.5517080853529,LOSS,TIME EXIT
HCLTECH_NS_1h.csv,LONG,2025-11-24 10:15:00+05:30,2025-11-24 14:15:00+05:30,1625.7169201735528,1614.3474636113797,-1032.6539266424168,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,SHORT,2025-12-03 10:15:00+05:30,2025-12-03 11:15:00+05:30,1633.9976654026786,1645.4462753584714,-1028.1181656902006,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,SHORT,2025-12-11 10:15:00+05:30,2025-12-11 15:15:00+05:30,1663.2507443093186,1673.2362244262695,-872.2668148726042,LOSS,TIME EXIT
HCLTECH_NS_1h.csv,LONG,2025-12-18 10:15:00+05:30,2025-12-18 15:15:00+05:30,1657.6918091676932,1664.1675,494.0291915189629,WIN,TIME EXIT
HCLTECH_NS_1h.csv,LONG,2026-01-06 10:15:00+05:30,2026-01-06 15:15:00+05:30,1615.6109509568394,1615.7916755981446,-27.93163295028601,LOSS,TIME EXIT
HCLTECH_NS_1h.csv,SHORT,2026-01-13 10:15:00+05:30,2026-01-13 11:15:00+05:30,1658.3824778735816,1670.001940097242,-1007.8806185895085,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,SHORT,2026-01-14 10:15:00+05:30,2026-01-14 11:15:00+05:30,1659.5828831218057,1671.2107559887409,-996.9115571384592,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,LONG,2026-01-28 10:15:00+05:30,2026-01-28 15:15:00+05:30,1715.432619568523,1725.6367500000001,859.4002631229732,WIN,TIME EXIT
HCLTECH_NS_1h.csv,LONG,2026-02-19 11:15:00+05:30,2026-02-19 12:15:00+05:30,1472.2694523410448,1461.9731311436133,-1000.9569588910433,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,LONG,2026-02-26 11:15:00+05:30,2026-02-26 12:15:00+05:30,1381.3541409500779,1371.6936362781862,-990.090107254264,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,SHORT,2026-03-10 11:15:00+05:30,2026-03-10 15:15:00+05:30,1355.0704342417528,1364.5647396454497,-983.3135326966154,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,SHORT,2026-03-11 10:15:00+05:30,2026-03-11 12:15:00+05:30,1356.095860935064,1365.5973509942216,-964.956109314461,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,SHORT,2026-03-12 10:15:00+05:30,2026-03-12 13:15:00+05:30,1354.47629730354,1363.966439884847,-954.3272072612009,LOSS,STOP LOSS
HCLTECH_NS_1h.csv,SHORT,2026-03-17 10:15:00+05:30,2026-03-17 15:15:00+05:30,1321.5322210339157,1321.460448852539,-36.20390432477477,LOSS,TIME EXIT
HDFCBANK_NS_1h.csv,SHORT,2025-04-25 10:15:00+05:30,2025-04-25 15:15:00+05:30,957.8973107162399,954.477,803.521426204834,WIN,TIME EXIT
HDFCBANK_NS_1h.csv,LONG,2025-05-07 10:15:00+05:30,2025-05-07 15:15:00+05:30,966.8203082068276,971.6639494018555,731.0959354068542,WIN,TIME EXIT
HDFCBANK_NS_1h.csv,SHORT,2025-05-08 10:15:00+05:30,2025-05-08 15:15:00+05:30,967.5697302499559,964.732125,412.9713984397771,WIN,TIME EXIT
HDFCBANK_NS_1h.csv,SHORT,2025-05-13 10:15:00+05:30,2025-05-13 15:15:00+05:30,969.1599174032207,961.7806377868652,1134.77295190222,WIN,TIME EXIT
HDFCBANK_NS_1h.csv,SHORT,2025-05-29 10:15:00+05:30,2025-05-29 15:15:00+05:30,960.3484057448092,967.0770899723537,-1154.2220905409933,LOSS,STOP LOSS
HDFCBANK_NS_1h.csv,SHORT,2025-08-28 11:15:00+05:30,2025-08-28 15:15:00+05:30,971.2021072428364,962.2808877868652,1260.9734051160733,WIN,TIME EXIT
HDFCBANK_NS_1h.csv,LONG,2025-09-29 11:15:00+05:30,2025-09-29 15:15:00+05:30,949.2720303126448,951.5739627990723,340.4499039387093,WIN,TIME EXIT
HDFCBANK_NS_1h.csv,LONG,2025-10-27 11:15:00+05:30,2025-10-27 15:15:00+05:30,1003.6307218028765,1002.9982500000001,-143.89238794196373,LOSS,TIME EXIT
HDFCBANK_NS_1h.csv,SHORT,2025-11-11 11:15:00+05:30,2025-11-11 13:15:00+05:30,983.3292514557116,990.2189510534547,-1153.227266514623,LOSS,STOP LOSS
HDFCBANK_NS_1h.csv,LONG,2025-12-05 10:15:00+05:30,2025-12-05 15:15:00+05:30,999.3437687180499,1002.7983377990723,498.43136224466195,WIN,TIME EXIT
HDFCBANK_NS_1h.csv,LONG,2026-01-16 10:15:00+05:30,2026-01-16 15:15:00+05:30,931.3711830566971,930.0847127990723,-261.3430814501551,LOSS,TIME EXIT
HDFCBANK_NS_1h.csv,SHORT,2026-01-19 11:15:00+05:30,2026-01-19 15:15:00+05:30,927.5858183257146,926.1128494262693,205.01891721742587,WIN,TIME EXIT
HDFCBANK_NS_1h.csv,LONG,2026-01-27 10:15:00+05:30,2026-01-27 15:15:00+05:30,916.7156287165324,927.5360000000001,1476.6016069367809,WIN,TIME EXIT
HDFCBANK_NS_1h.csv,LONG,2026-02-13 10:15:00+05:30,2026-02-13 11:15:00+05:30,923.3364134106699,916.8790572041388,-1161.0881256522935,LOSS,STOP LOSS
HDFCBANK_NS_1h.csv,SHORT,2026-03-05 10:15:00+05:30,2026-03-05 14:15:00+05:30,873.4338732217293,879.5535904945374,-1151.6488063752518,LOSS,STOP LOSS
HDFCBANK_NS_1h.csv,LONG,2026-03-16 10:15:00+05:30,2026-03-16 14:15:00+05:30,823.4815316747862,843.2249232200625,2416.829474488013,WIN,TP2
HDFCBANK_NS_1h.csv,SHORT,2026-03-18 10:15:00+05:30,2026-03-18 13:15:00+05:30,838.8905357891913,844.7682250559562,-1166.672418226747,LOSS,STOP LOSS
HDFCBANK_NS_1h.csv,SHORT,2026-03-24 10:15:00+05:30,2026-03-24 12:15:00+05:30,756.5623232593667,761.863179637341,-1151.8597181102216,LOSS,STOP LOSS
HDFCBANK_NS_1h.csv,LONG,2026-04-01 10:15:00+05:30,2026-04-01 15:15:00+05:30,744.4405729427117,744.5275744018555,-25.638463345404425,LOSS,TIME EXIT
HINDUNILVR_NS_1h.csv,LONG,2025-04-04 11:15:00+05:30,2025-04-04 12:15:00+05:30,2247.396451279617,2231.679276897205,-1112.561712774737,LOSS,STOP LOSS
HINDUNILVR_NS_1h.csv,SHORT,2025-04-15 10:15:00+05:30,2025-04-15 12:15:00+05:30,2351.472894813619,2367.9484972972405,-1098.2272765474524,LOSS,STOP LOSS
HINDUNILVR_NS_1h.csv,LONG,2025-04-24 10:15:00+05:30,2025-04-24 11:15:00+05:30,2405.043990165517,2388.224307207808,-1086.5220910541093,LOSS,STOP LOSS
HINDUNILVR_NS_1h.csv,LONG,2025-04-30 10:15:00+05:30,2025-04-30 15:15:00+05:30,2329.0518964581056,2340.929047607422,873.3681253796287,WIN,TIME EXIT
HINDUNILVR_NS_1h.csv,SHORT,2025-05-13 10:15:00+05:30,2025-05-13 15:15:00+05:30,2369.518505740618,2361.18,481.6070031589387,WIN,TIME EXIT
HINDUNILVR_NS_1h.csv,LONG,2025-06-02 11:15:00+05:30,2025-06-02 15:15:00+05:30,2362.7227828867785,2369.5146011962893,384.1525680022928,WIN,TIME EXIT
HINDUNILVR_NS_1h.csv,SHORT,2025-06-03 10:15:00+05:30,2025-06-03 15:15:00+05:30,2359.904801303535,2357.8783011474607,85.9234047069151,WIN,TIME EXIT
HINDUNILVR_NS_1h.csv,LONG,2025-08-04 11:15:00+05:30,2025-08-04 15:15:00+05:30,2549.1838122784607,2542.4281011962894,-442.3370352973697,LOSS,TIME EXIT
HINDUNILVR_NS_1h.csv,SHORT,2025-08-05 11:15:00+05:30,2025-08-05 15:15:00+05:30,2536.0369630260084,2535.9673011474606,-39.63050093487368,LOSS,TIME EXIT
HINDUNILVR_NS_1h.csv,SHORT,2025-08-21 10:15:00+05:30,2025-08-21 12:15:00+05:30,2642.445622620398,2660.9599264675317,-1099.1071871818406,LOSS,STOP LOSS
HINDUNILVR_NS_1h.csv,SHORT,2025-08-28 10:15:00+05:30,2025-08-28 15:15:00+05:30,2671.617922751273,2655.7271022949217,938.9779781303075,WIN,TIME EXIT
HINDUNILVR_NS_1h.csv,SHORT,2025-08-29 10:15:00+05:30,2025-08-29 11:15:00+05:30,2660.061622716303,2678.6993531253893,-1087.4630820031966,LOSS,STOP LOSS
HINDUNILVR_NS_1h.csv,SHORT,2025-09-29 11:15:00+05:30,2025-09-29 15:15:00+05:30,2509.3547767334685,2499.1488522949217,558.4632973171288,WIN,TIME EXIT
HINDUNILVR_NS_1h.csv,SHORT,2025-12-03 10:15:00+05:30,2025-12-03 11:15:00+05:30,2468.241094317205,2485.5348335703343,-1081.3526574381187,LOSS,STOP LOSS
HINDUNILVR_NS_1h.csv,LONG,2025-12-15 11:15:00+05:30,2025-12-15 15:15:00+05:30,2276.67831506426,2292.35325,1015.7564651568496,WIN,TIME EXIT
HINDUNILVR_NS_1h.csv,LONG,2026-01-08 10:15:00+05:30,2026-01-08 14:15:00+05:30,2405.296812794054,2388.475361720471,-1086.6321033728077,LOSS,STOP LOSS
HINDUNILVR_NS_1h.csv,LONG,2026-01-12 10:15:00+05:30,2026-01-12 15:15:00+05:30,2380.448957201904,2404.9968511962893,1266.9856567675602,WIN,TIME EXIT
HINDUNILVR_NS_1h.csv,LONG,2026-01-19 11:15:00+05:30,2026-01-19 15:15:00+05:30,2376.609731630254,2411.993351196289,1637.2629292997835,WIN,TIME EXIT
HINDUNILVR_NS_1h.csv,LONG,2026-01-22 10:15:00+05:30,2026-01-22 12:15:00+05:30,2381.725866030436,2365.069258449612,-1109.8069959862637,LOSS,STOP LOSS
HINDUNILVR_NS_1h.csv,LONG,2026-01-30 11:15:00+05:30,2026-01-30 15:15:00+05:30,2358.492575599601,2371.8135,926.8146976726566,WIN,TIME EXIT
HINDUNILVR_NS_1h.csv,SHORT,2026-02-03 10:15:00+05:30,2026-02-03 11:15:00+05:30,2359.074300179867,2375.6031619349037,-1101.648117381452,LOSS,STOP LOSS
HINDUNILVR_NS_1h.csv,LONG,2026-02-04 10:15:00+05:30,2026-02-04 15:15:00+05:30,2371.9341486001567,2369.8145,-177.27031964737708,LOSS,TIME EXIT
HINDUNILVR_NS_1h.csv,LONG,2026-02-05 11:15:00+05:30,2026-02-05 13:15:00+05:30,2379.539633604105,2362.898315446856,-1092.1246087535071,LOSS,STOP LOSS
HINDUNILVR_NS_1h.csv,SHORT,2026-02-06 10:15:00+05:30,2026-02-06 11:15:00+05:30,2360.2671978774306,2376.804417674064,-1068.9916742386722,LOSS,STOP LOSS
HINDUNILVR_NS_1h.csv,LONG,2026-03-16 10:15:00+05:30,2026-03-16 15:15:00+05:30,2163.130925549509,2164.217398803711,523.7617706855252,WIN,TIME EXIT
HINDUNILVR_NS_1h.csv,LONG,2026-03-17 10:15:00+05:30,2026-03-17 11:15:00+05:30,2166.6084370207923,2151.4562538785294,-1074.0059293054678,LOSS,STOP LOSS
HINDUNILVR_NS_1h.csv,LONG,2026-03-24 10:15:00+05:30,2026-03-24 15:15:00+05:30,2069.5731220317375,2083.9575,998.6695018280469,WIN,TIME EXIT
ICICIBANK_NS_1h.csv,LONG,2025-05-07 10:15:00+05:30,2025-05-07 15:15:00+05:30,1429.6653878524085,1434.6823244018556,492.97443557306576,WIN,TIME EXIT
ICICIBANK_NS_1h.csv,SHORT,2025-05-27 10:15:00+05:30,2025-05-27 11:15:00+05:30,1452.4296403045973,1462.6060933021492,-1122.5799238877526,LOSS,STOP LOSS
ICICIBANK_NS_1h.csv,SHORT,2025-06-03 10:15:00+05:30,2025-06-03 15:15:00+05:30,1442.393504400471,1437.7185,447.10145098697103,WIN,TIME EXIT
ICICIBANK_NS_1h.csv,LONG,2025-06-26 10:15:00+05:30,2025-06-26 15:15:00+05:30,1425.8063717850455,1438.3804255981447,1199.0526982615238,WIN,TIME EXIT
ICICIBANK_NS_1h.csv,SHORT,2025-07-02 10:15:00+05:30,2025-07-02 15:15:00+05:30,1435.7866680927966,1428.513948852539,929.7947524955737,WIN,TIME EXIT
ICICIBANK_NS_1h.csv,SHORT,2025-08-22 11:15:00+05:30,2025-08-22 15:15:00+05:30,1437.6212242970062,1436.6179744262695,65.43945192998667,WIN,TIME EXIT
ICICIBANK_NS_1h.csv,LONG,2025-11-25 10:15:00+05:30,2025-11-25 13:15:00+05:30,1370.275153954849,1360.692130214497,-1136.3426789712414,LOSS,STOP LOSS
ICICIBANK_NS_1h.csv,SHORT,2026-01-14 11:15:00+05:30,2026-01-14 15:15:00+05:30,1425.8334359725015,1419.1092244262695,682.383252087108,WIN,TIME EXIT
ICICIBANK_NS_1h.csv,SHORT,2026-01-19 11:15:00+05:30,2026-01-19 15:15:00+05:30,1393.055442645957,1377.888551147461,1390.2344855402382,WIN,TIME EXIT
ICICIBANK_NS_1h.csv,SHORT,2026-01-27 11:15:00+05:30,2026-01-27 12:15:00+05:30,1344.2110427342395,1353.629261776028,-1145.8909934799449,LOSS,STOP LOSS
ICICIBANK_NS_1h.csv,SHORT,2026-03-18 10:15:00+05:30,2026-03-18 11:15:00+05:30,1280.3863872447712,1289.357418630339,-1138.3983691660956,LOSS,STOP LOSS
ICICIBANK_NS_1h.csv,LONG,2026-03-20 10:15:00+05:30,2026-03-20 12:15:00+05:30,1268.8597600781243,1259.9859852242846,-1126.4434894233748,LOSS,STOP LOSS
ICICIBANK_NS_1h.csv,LONG,2026-03-24 10:15:00+05:30,2026-03-24 11:15:00+05:30,1233.4839830616327,1224.8576088192717,-1113.467464640098,LOSS,STOP LOSS
INFY_NS_1h.csv,SHORT,2025-04-16 11:15:00+05:30,2025-04-16 15:15:00+05:30,1417.074000015093,1414.2067499999998,683.851322824471,WIN,TIME EXIT
INFY_NS_1h.csv,LONG,2025-04-25 10:15:00+05:30,2025-04-25 15:15:00+05:30,1474.7922334487434,1479.26,765.7610929758821,WIN,TIME EXIT
INFY_NS_1h.csv,SHORT,2025-04-28 11:15:00+05:30,2025-04-28 15:15:00+05:30,1477.7153375865682,1482.24075,-519.059185379078,LOSS,TIME EXIT
INFY_NS_1h.csv,LONG,2025-05-02 11:15:00+05:30,2025-05-02 15:15:00+05:30,1502.0126531483195,1501.249,-122.5219904519047,LOSS,TIME EXIT
INFY_NS_1h.csv,SHORT,2025-05-09 11:15:00+05:30,2025-05-09 15:15:00+05:30,1505.6280052522527,1507.7534999999998,-260.64523569520395,LOSS,TIME EXIT
INFY_NS_1h.csv,SHORT,2025-05-15 10:15:00+05:30,2025-05-15 12:15:00+05:30,1582.1491956305667,1593.2345291143092,-1119.1409416561235,LOSS,STOP LOSS
INFY_NS_1h.csv,SHORT,2025-05-27 10:15:00+05:30,2025-05-27 15:15:00+05:30,1572.5454312712734,1570.9850511474608,107.54723326078889,WIN,TIME EXIT
INFY_NS_1h.csv,SHORT,2025-06-03 10:15:00+05:30,2025-06-03 15:15:00+05:30,1553.0714366727655,1543.7714999999998,981.3696816656535,WIN,TIME EXIT
INFY_NS_1h.csv,SHORT,2025-06-20 10:15:00+05:30,2025-06-20 15:15:00+05:30,1618.798809971726,1623.7114744262694,-510.5594379333803,LOSS,TIME EXIT
INFY_NS_1h.csv,SHORT,2025-07-01 10:15:00+05:30,2025-07-01 15:15:00+05:30,1604.6884097808227,1607.603448852539,-320.7467700040794,LOSS,TIME EXIT
INFY_NS_1h.csv,LONG,2025-07-02 10:15:00+05:30,2025-07-02 15:15:00+05:30,1613.2994481595222,1608.7951755981446,-471.7267818729126,LOSS,TIME EXIT
INFY_NS_1h.csv,SHORT,2025-07-31 11:15:00+05:30,2025-07-31 13:15:00+05:30,1510.0984557456966,1520.6789654861536,-1112.4711981740143,LOSS,STOP LOSS
INFY_NS_1h.csv,LONG,2025-08-12 10:15:00+05:30,2025-08-12 15:15:00+05:30,1429.9440629162157,1425.087148803711,-553.7168355786014,LOSS,TIME EXIT
INFY_NS_1h.csv,SHORT,2025-08-22 10:15:00+05:30,2025-08-22 15:15:00+05:30,1492.096043281207,1488.6439744262696,301.4852755576695,WIN,TIME EXIT
INFY_NS_1h.csv,LONG,2025-08-26 11:15:00+05:30,2025-08-26 15:15:00+05:30,1526.0905176861343,1527.73575,117.48981417134745,WIN,TIME EXIT
INFY_NS_1h.csv,SHORT,2025-09-23 11:15:00+05:30,2025-09-23 15:15:00+05:30,1503.7275401578497,1501.3502755737304,193.9730827229959,WIN,TIME EXIT
INFY_NS_1h.csv,SHORT,2025-10-01 11:15:00+05:30,2025-10-01 15:15:00+05:30,1441.3919085742862,1446.522948852539,-577.3891486053119,LOSS,TIME EXIT
INFY_NS_1h.csv,SHORT,2025-10-14 10:15:00+05:30,2025-10-14 14:15:00+05:30,1493.3521322869824,1503.8153088576732,-1090.077195341229,LOSS,STOP LOSS
INFY_NS_1h.csv,SHORT,2025-11-13 10:15:00+05:30,2025-11-13 13:15:00+05:30,1543.9861751635435,1554.804119320292,-1082.2541689342324,LOSS,STOP LOSS
INFY_NS_1h.csv,LONG,2025-12-03 10:15:00+05:30,2025-12-03 15:15:00+05:30,1566.4109150587678,1574.8121755981447,887.0201289697918,WIN,TIME EXIT
INFY_NS_1h.csv,SHORT,2025-12-23 10:15:00+05:30,2025-12-23 15:15:00+05:30,1669.9282197876869,1665.33225,360.78161036645196,WIN,TIME EXIT
INFY_NS_1h.csv,SHORT,2025-12-29 10:15:00+05:30,2025-12-29 15:15:00+05:30,1655.4839781520618,1645.522301147461,947.9676250355411,WIN,TIME EXIT
INFY_NS_1h.csv,SHORT,2026-01-08 11:15:00+05:30,2026-01-08 15:15:00+05:30,1627.137595723299,1614.106698852539,1115.1319749859567,WIN,TIME EXIT
INFY_NS_1h.csv,LONG,2026-01-14 10:15:00+05:30,2026-01-14 13:15:00+05:30,1597.9020269505368,1586.727093934472,-1105.387113374257,LOSS,STOP LOSS
INFY_NS_1h.csv,SHORT,2026-02-09 10:15:00+05:30,2026-02-09 15:15:00+05:30,1506.808432918463,1497.7485,960.5902077541527,WIN,TIME EXIT
INFY_NS_1h.csv,LONG,2026-02-19 11:15:00+05:30,2026-02-19 14:15:00+05:30,1382.2395379455147,1372.5728412468595,-1097.410201145813,LOSS,STOP LOSS
INFY_NS_1h.csv,LONG,2026-02-26 10:15:00+05:30,2026-02-26 12:15:00+05:30,1298.6768696621994,1289.5945687556264,-1088.1721886410653,LOSS,STOP LOSS
INFY_NS_1h.csv,SHORT,2026-03-17 10:15:00+05:30,2026-03-17 15:15:00+05:30,1240.2239130123326,1234.617,838.7561455434493,WIN,TIME EXIT
INFY_NS_1h.csv,LONG,2026-03-23 10:15:00+05:30,2026-03-23 15:15:00+05:30,1247.3495003333423,1256.171648803711,1033.7138381421355,WIN,TIME EXIT
ITC_NS_1h.csv,LONG,2025-04-04 10:15:00+05:30,2025-04-04 15:15:00+05:30,409.5480740709775,409.49516220092784,-63.68096841426512,LOSS,TIME EXIT
ITC_NS_1h.csv,LONG,2025-04-16 10:15:00+05:30,2025-04-16 15:15:00+05:30,421.34809004168767,424.2377872009278,1057.7725570271027,WIN,TIME EXIT
ITC_NS_1h.csv,LONG,2025-05-02 11:15:00+05:30,2025-05-02 12:15:00+05:30,427.5843923024808,424.59407946595866,-1129.336750928694,LOSS,STOP LOSS
ITC_NS_1h.csv,SHORT,2025-05-13 10:15:00+05:30,2025-05-13 15:15:00+05:30,431.9093376771632,428.01388778686527,1221.823280512761,WIN,TIME EXIT
ITC_NS_1h.csv,SHORT,2025-05-27 10:15:00+05:30,2025-05-27 11:15:00+05:30,439.266648993587,442.3443721980913,-1130.3399802746694,LOSS,STOP LOSS
ITC_NS_1h.csv,SHORT,2025-11-14 10:15:00+05:30,2025-11-14 14:15:00+05:30,405.69560814146325,408.53811573907666,-1118.3285570916014,LOSS,STOP LOSS
ITC_NS_1h.csv,SHORT,2025-12-01 10:15:00+05:30,2025-12-01 15:15:00+05:30,403.17380939020137,404.45212499999997,-524.4485192592723,LOSS,TIME EXIT
ITC_NS_1h.csv,SHORT,2026-01-16 10:15:00+05:30,2026-01-16 15:15:00+05:30,334.1520782955286,329.11448721313474,1659.5524330698695,WIN,TIME EXIT
ITC_NS_1h.csv,LONG,2026-01-30 10:15:00+05:30,2026-01-30 15:15:00+05:30,320.3652149514608,321.98891889953615,920.2674558126416,WIN,TIME EXIT
ITC_NS_1h.csv,SHORT,2026-02-25 10:15:00+05:30,2026-02-25 15:15:00+05:30,323.2728586079323,319.35961221313477,1474.1016536163222,WIN,TIME EXIT
ITC_NS_1h.csv,SHORT,2026-03-10 10:15:00+05:30,2026-03-10 12:15:00+05:30,305.8216656341162,307.9644061287992,-1145.3259568858373,LOSS,STOP LOSS
ITC_NS_1h.csv,LONG,2026-03-16 10:15:00+05:30,2026-03-16 15:15:00+05:30,303.4883723138086,307.1463377990723,1477.049992637304,WIN,TIME EXIT
KOTAKBANK_NS_1h.csv,SHORT,2025-04-04 10:15:00+05:30,2025-04-04 15:15:00+05:30,426.47317674878224,426.60317912292476,-90.64028330341378,LOSS,TIME EXIT
KOTAKBANK_NS_1h.csv,LONG,2025-04-16 10:15:00+05:30,2025-04-16 15:15:00+05:30,423.75130625580016,424.46765267944346,215.47597310212618,WIN,TIME EXIT
KOTAKBANK_NS_1h.csv,SHORT,2025-04-17 10:15:00+05:30,2025-04-17 11:15:00+05:30,424.10614208834096,427.07764315191736,-1122.530615689836,LOSS,STOP LOSS
KOTAKBANK_NS_1h.csv,LONG,2025-04-29 10:15:00+05:30,2025-04-29 14:15:00+05:30,444.6222066901057,441.5127398433185,-1107.2125955268828,LOSS,STOP LOSS
KOTAKBANK_NS_1h.csv,LONG,2025-04-30 11:15:00+05:30,2025-04-30 15:15:00+05:30,443.6461173207874,440.54347675817525,-1095.5287566910547,LOSS,STOP LOSS
KOTAKBANK_NS_1h.csv,LONG,2025-05-02 10:15:00+05:30,2025-05-02 11:15:00+05:30,442.20328557395226,439.11073545984846,-1082.78536851674,LOSS,STOP LOSS
KOTAKBANK_NS_1h.csv,SHORT,2025-05-15 10:15:00+05:30,2025-05-15 13:15:00+05:30,418.1595440020784,421.0893802068273,-13.27307708522801,LOSS,SL_after_TP1
